"","taxa","localityID","count","region","genus","site","phylum","method","pa","num_samples","num_samples_found","prop_samples_found"
"740","Crepidula fornicata","NW05",0,"North Wales","Crepidula","Rhosneigr","Mollusca","Visual",0,NA,NA,NA
"741","Crepidula fornicata","NW06",0,"North Wales","Crepidula","Porth Oer","Mollusca","Visual",0,NA,NA,NA
"742","Crepidula fornicata","SCH01",0,"Scotland","Crepidula","Scourie","Mollusca","Visual",0,NA,NA,NA
"743","Crepidula fornicata","SCH02",0,"Scotland","Crepidula","Rispond","Mollusca","Visual",0,NA,NA,NA
"744","Crepidula fornicata","SCH03",0,"Scotland","Crepidula","Skerray","Mollusca","Visual",0,NA,NA,NA
"745","Crepidula fornicata","SCH04",0,"Scotland","Crepidula","Murkle Bay","Mollusca","Visual",0,NA,NA,NA
"746","Crepidula fornicata","SCH05",0,"Scotland","Crepidula","Portskerra","Mollusca","Visual",0,NA,NA,NA
"747","Crepidula fornicata","SCH07",0,"Scotland","Crepidula","Sannick","Mollusca","Visual",0,NA,NA,NA
"748","Crepidula fornicata","SCH08",0,"Scotland","Crepidula","Wick","Mollusca","Visual",0,NA,NA,NA
"749","Crepidula fornicata","SW01",0,"South Wales","Crepidula","Aberystwyth","Mollusca","Visual",0,NA,NA,NA
"750","Crepidula fornicata","SW02",1.041392685,"South Wales","Crepidula","Neyland","Mollusca","Visual",1,NA,NA,NA
"751","Crepidula fornicata","SW03",0,"South Wales","Crepidula","Broad Haven","Mollusca","Visual",0,NA,NA,NA
"752","Crepidula fornicata","SW05",0,"South Wales","Crepidula","West Angle","Mollusca","Visual",0,NA,NA,NA
"753","Crepidula fornicata","SW06",0,"South Wales","Crepidula","Monkstone Point","Mollusca","Visual",0,NA,NA,NA
"754","Crepidula fornicata","SW07",0,"South Wales","Crepidula","Dale Jetty","Mollusca","Visual",0,NA,NA,NA
"755","Dasysiphonia japonica","CN01",0,"Southwest England","Dasysiphonia","Lizard Point","Rhodophyta","Visual",0,NA,NA,NA
"756","Dasysiphonia japonica","CN02",0,"Southwest England","Dasysiphonia","Sennen Cove","Rhodophyta","Visual",0,NA,NA,NA
"757","Dasysiphonia japonica","CN03",0,"Southwest England","Dasysiphonia","Looe","Rhodophyta","Visual",0,NA,NA,NA
"758","Dasysiphonia japonica","CN04",0,"Southwest England","Dasysiphonia","St Ives","Rhodophyta","Visual",0,NA,NA,NA
"759","Dasysiphonia japonica","CN05",0,"Southwest England","Dasysiphonia","Trevone","Rhodophyta","Visual",0,NA,NA,NA
"760","Dasysiphonia japonica","NE01",0,"Northeast England","Dasysiphonia","Filey Brigg","Rhodophyta","Visual",0,NA,NA,NA
"761","Dasysiphonia japonica","NE02",0,"Northeast England","Dasysiphonia","Scalby Mills","Rhodophyta","Visual",0,NA,NA,NA
"762","Dasysiphonia japonica","NE03",0,"Northeast England","Dasysiphonia","Rumbling Kern","Rhodophyta","Visual",0,NA,NA,NA
"763","Dasysiphonia japonica","NE04",0,"Northeast England","Dasysiphonia","Newton Point","Rhodophyta","Visual",0,NA,NA,NA
"764","Dasysiphonia japonica","NE05",0,"Northeast England","Dasysiphonia","Castlehead Rocks","Rhodophyta","Visual",0,NA,NA,NA
"765","Dasysiphonia japonica","NW01",0,"North Wales","Dasysiphonia","Little Orme","Rhodophyta","Visual",0,NA,NA,NA
"766","Dasysiphonia japonica","NW02",0,"North Wales","Dasysiphonia","Great Orme East","Rhodophyta","Visual",0,NA,NA,NA
"767","Dasysiphonia japonica","NW03",0,"North Wales","Dasysiphonia","Menai Bridge","Rhodophyta","Visual",0,NA,NA,NA
"768","Dasysiphonia japonica","NW04",0,"North Wales","Dasysiphonia","Porth Swtan","Rhodophyta","Visual",0,NA,NA,NA
"769","Dasysiphonia japonica","NW05",0,"North Wales","Dasysiphonia","Rhosneigr","Rhodophyta","Visual",0,NA,NA,NA
"770","Dasysiphonia japonica","NW06",0,"North Wales","Dasysiphonia","Porth Oer","Rhodophyta","Visual",0,NA,NA,NA
"771","Dasysiphonia japonica","SCH01",0,"Scotland","Dasysiphonia","Scourie","Rhodophyta","Visual",0,NA,NA,NA
"772","Dasysiphonia japonica","SCH02",0,"Scotland","Dasysiphonia","Rispond","Rhodophyta","Visual",0,NA,NA,NA
"773","Dasysiphonia japonica","SCH03",0,"Scotland","Dasysiphonia","Skerray","Rhodophyta","Visual",0,NA,NA,NA
"774","Dasysiphonia japonica","SCH04",0,"Scotland","Dasysiphonia","Murkle Bay","Rhodophyta","Visual",0,NA,NA,NA
"775","Dasysiphonia japonica","SCH05",0,"Scotland","Dasysiphonia","Portskerra","Rhodophyta","Visual",0,NA,NA,NA
"776","Dasysiphonia japonica","SCH07",0,"Scotland","Dasysiphonia","Sannick","Rhodophyta","Visual",0,NA,NA,NA
"777","Dasysiphonia japonica","SCH08",0,"Scotland","Dasysiphonia","Wick","Rhodophyta","Visual",0,NA,NA,NA
"778","Dasysiphonia japonica","SW01",0,"South Wales","Dasysiphonia","Aberystwyth","Rhodophyta","Visual",0,NA,NA,NA
"779","Dasysiphonia japonica","SW02",0,"South Wales","Dasysiphonia","Neyland","Rhodophyta","Visual",0,NA,NA,NA
"780","Dasysiphonia japonica","SW03",0,"South Wales","Dasysiphonia","Broad Haven","Rhodophyta","Visual",0,NA,NA,NA
"781","Dasysiphonia japonica","SW05",0,"South Wales","Dasysiphonia","West Angle","Rhodophyta","Visual",0,NA,NA,NA
"782","Dasysiphonia japonica","SW06",0,"South Wales","Dasysiphonia","Monkstone Point","Rhodophyta","Visual",0,NA,NA,NA
"783","Dasysiphonia japonica","SW07",0,"South Wales","Dasysiphonia","Dale Jetty","Rhodophyta","Visual",0,NA,NA,NA
"784","Dendrodoa grossularia","CN01",0,"Southwest England","Dendrodoa","Lizard Point","Chordata","Visual",0,NA,NA,NA
"785","Dendrodoa grossularia","CN02",0,"Southwest England","Dendrodoa","Sennen Cove","Chordata","Visual",0,NA,NA,NA
"786","Dendrodoa grossularia","CN03",0,"Southwest England","Dendrodoa","Looe","Chordata","Visual",0,NA,NA,NA
"787","Dendrodoa grossularia","CN04",0,"Southwest England","Dendrodoa","St Ives","Chordata","Visual",0,NA,NA,NA
"788","Dendrodoa grossularia","CN05",0,"Southwest England","Dendrodoa","Trevone","Chordata","Visual",0,NA,NA,NA
"789","Dendrodoa grossularia","NE01",0,"Northeast England","Dendrodoa","Filey Brigg","Chordata","Visual",0,NA,NA,NA
"790","Dendrodoa grossularia","NE02",0,"Northeast England","Dendrodoa","Scalby Mills","Chordata","Visual",0,NA,NA,NA
"791","Dendrodoa grossularia","NE03",0,"Northeast England","Dendrodoa","Rumbling Kern","Chordata","Visual",0,NA,NA,NA
"792","Dendrodoa grossularia","NE04",0,"Northeast England","Dendrodoa","Newton Point","Chordata","Visual",0,NA,NA,NA
"793","Dendrodoa grossularia","NE05",0,"Northeast England","Dendrodoa","Castlehead Rocks","Chordata","Visual",0,NA,NA,NA
"794","Dendrodoa grossularia","NW01",0,"North Wales","Dendrodoa","Little Orme","Chordata","Visual",0,NA,NA,NA
"795","Dendrodoa grossularia","NW02",0,"North Wales","Dendrodoa","Great Orme East","Chordata","Visual",0,NA,NA,NA
"796","Dendrodoa grossularia","NW03",0,"North Wales","Dendrodoa","Menai Bridge","Chordata","Visual",0,NA,NA,NA
"797","Dendrodoa grossularia","NW04",0,"North Wales","Dendrodoa","Porth Swtan","Chordata","Visual",0,NA,NA,NA
"798","Dendrodoa grossularia","NW05",0,"North Wales","Dendrodoa","Rhosneigr","Chordata","Visual",0,NA,NA,NA
"799","Dendrodoa grossularia","NW06",0,"North Wales","Dendrodoa","Porth Oer","Chordata","Visual",0,NA,NA,NA
"800","Dendrodoa grossularia","SCH01",0,"Scotland","Dendrodoa","Scourie","Chordata","Visual",0,NA,NA,NA
"801","Dendrodoa grossularia","SCH02",0,"Scotland","Dendrodoa","Rispond","Chordata","Visual",0,NA,NA,NA
"802","Dendrodoa grossularia","SCH03",0,"Scotland","Dendrodoa","Skerray","Chordata","Visual",0,NA,NA,NA
"803","Dendrodoa grossularia","SCH04",0,"Scotland","Dendrodoa","Murkle Bay","Chordata","Visual",0,NA,NA,NA
"804","Dendrodoa grossularia","SCH05",0,"Scotland","Dendrodoa","Portskerra","Chordata","Visual",0,NA,NA,NA
"805","Dendrodoa grossularia","SCH07",0,"Scotland","Dendrodoa","Sannick","Chordata","Visual",0,NA,NA,NA
"806","Dendrodoa grossularia","SCH08",0,"Scotland","Dendrodoa","Wick","Chordata","Visual",0,NA,NA,NA
"807","Dendrodoa grossularia","SW01",0,"South Wales","Dendrodoa","Aberystwyth","Chordata","Visual",0,NA,NA,NA
"808","Dendrodoa grossularia","SW02",0,"South Wales","Dendrodoa","Neyland","Chordata","Visual",0,NA,NA,NA
"809","Dendrodoa grossularia","SW03",0,"South Wales","Dendrodoa","Broad Haven","Chordata","Visual",0,NA,NA,NA
"810","Dendrodoa grossularia","SW05",0,"South Wales","Dendrodoa","West Angle","Chordata","Visual",0,NA,NA,NA
"811","Dendrodoa grossularia","SW06",0,"South Wales","Dendrodoa","Monkstone Point","Chordata","Visual",0,NA,NA,NA
"812","Dendrodoa grossularia","SW07",0,"South Wales","Dendrodoa","Dale Jetty","Chordata","Visual",0,NA,NA,NA
"813","Diadumene lineata","CN01",0,"Southwest England","Diadumene","Lizard Point","Cnidaria","Visual",0,NA,NA,NA
"814","Diadumene lineata","CN02",0,"Southwest England","Diadumene","Sennen Cove","Cnidaria","Visual",0,NA,NA,NA
"815","Diadumene lineata","CN03",0,"Southwest England","Diadumene","Looe","Cnidaria","Visual",0,NA,NA,NA
"816","Diadumene lineata","CN04",0,"Southwest England","Diadumene","St Ives","Cnidaria","Visual",0,NA,NA,NA
"817","Diadumene lineata","CN05",0,"Southwest England","Diadumene","Trevone","Cnidaria","Visual",0,NA,NA,NA
"818","Diadumene lineata","NE01",0,"Northeast England","Diadumene","Filey Brigg","Cnidaria","Visual",0,NA,NA,NA
"819","Diadumene lineata","NE02",0,"Northeast England","Diadumene","Scalby Mills","Cnidaria","Visual",0,NA,NA,NA
"820","Diadumene lineata","NE03",0,"Northeast England","Diadumene","Rumbling Kern","Cnidaria","Visual",0,NA,NA,NA
"821","Diadumene lineata","NE04",0,"Northeast England","Diadumene","Newton Point","Cnidaria","Visual",0,NA,NA,NA
"822","Diadumene lineata","NE05",0,"Northeast England","Diadumene","Castlehead Rocks","Cnidaria","Visual",0,NA,NA,NA
"823","Diadumene lineata","NW01",0,"North Wales","Diadumene","Little Orme","Cnidaria","Visual",0,NA,NA,NA
"824","Diadumene lineata","NW02",0,"North Wales","Diadumene","Great Orme East","Cnidaria","Visual",0,NA,NA,NA
"825","Diadumene lineata","NW03",0,"North Wales","Diadumene","Menai Bridge","Cnidaria","Visual",0,NA,NA,NA
"826","Diadumene lineata","NW04",0,"North Wales","Diadumene","Porth Swtan","Cnidaria","Visual",0,NA,NA,NA
"827","Diadumene lineata","NW05",0,"North Wales","Diadumene","Rhosneigr","Cnidaria","Visual",0,NA,NA,NA
"828","Diadumene lineata","NW06",0,"North Wales","Diadumene","Porth Oer","Cnidaria","Visual",0,NA,NA,NA
"829","Diadumene lineata","SCH01",0,"Scotland","Diadumene","Scourie","Cnidaria","Visual",0,NA,NA,NA
"830","Diadumene lineata","SCH02",0,"Scotland","Diadumene","Rispond","Cnidaria","Visual",0,NA,NA,NA
"831","Diadumene lineata","SCH03",0,"Scotland","Diadumene","Skerray","Cnidaria","Visual",0,NA,NA,NA
"832","Diadumene lineata","SCH04",0,"Scotland","Diadumene","Murkle Bay","Cnidaria","Visual",0,NA,NA,NA
"833","Diadumene lineata","SCH05",0,"Scotland","Diadumene","Portskerra","Cnidaria","Visual",0,NA,NA,NA
"834","Diadumene lineata","SCH07",0,"Scotland","Diadumene","Sannick","Cnidaria","Visual",0,NA,NA,NA
"835","Diadumene lineata","SCH08",0,"Scotland","Diadumene","Wick","Cnidaria","Visual",0,NA,NA,NA
"836","Diadumene lineata","SW01",0,"South Wales","Diadumene","Aberystwyth","Cnidaria","Visual",0,NA,NA,NA
"837","Diadumene lineata","SW02",0,"South Wales","Diadumene","Neyland","Cnidaria","Visual",0,NA,NA,NA
"838","Diadumene lineata","SW03",0,"South Wales","Diadumene","Broad Haven","Cnidaria","Visual",0,NA,NA,NA
"839","Diadumene lineata","SW05",0,"South Wales","Diadumene","West Angle","Cnidaria","Visual",0,NA,NA,NA
"840","Diadumene lineata","SW06",0,"South Wales","Diadumene","Monkstone Point","Cnidaria","Visual",0,NA,NA,NA
"841","Diadumene lineata","SW07",0,"South Wales","Diadumene","Dale Jetty","Cnidaria","Visual",0,NA,NA,NA
"842","Dictyopteris polypodioides","CN01",0,"Southwest England","Dictyopteris","Lizard Point","Ochrophyta","Visual",0,NA,NA,NA
"843","Dictyopteris polypodioides","CN02",0,"Southwest England","Dictyopteris","Sennen Cove","Ochrophyta","Visual",0,NA,NA,NA
"844","Dictyopteris polypodioides","CN03",0,"Southwest England","Dictyopteris","Looe","Ochrophyta","Visual",0,NA,NA,NA
"845","Dictyopteris polypodioides","CN04",0,"Southwest England","Dictyopteris","St Ives","Ochrophyta","Visual",0,NA,NA,NA
"846","Dictyopteris polypodioides","CN05",0,"Southwest England","Dictyopteris","Trevone","Ochrophyta","Visual",0,NA,NA,NA
"847","Dictyopteris polypodioides","NE01",0,"Northeast England","Dictyopteris","Filey Brigg","Ochrophyta","Visual",0,NA,NA,NA
"848","Dictyopteris polypodioides","NE02",0,"Northeast England","Dictyopteris","Scalby Mills","Ochrophyta","Visual",0,NA,NA,NA
"849","Dictyopteris polypodioides","NE03",0,"Northeast England","Dictyopteris","Rumbling Kern","Ochrophyta","Visual",0,NA,NA,NA
"850","Dictyopteris polypodioides","NE04",0,"Northeast England","Dictyopteris","Newton Point","Ochrophyta","Visual",0,NA,NA,NA
"851","Dictyopteris polypodioides","NE05",0,"Northeast England","Dictyopteris","Castlehead Rocks","Ochrophyta","Visual",0,NA,NA,NA
"852","Dictyopteris polypodioides","NW01",0,"North Wales","Dictyopteris","Little Orme","Ochrophyta","Visual",0,NA,NA,NA
"853","Dictyopteris polypodioides","NW02",0,"North Wales","Dictyopteris","Great Orme East","Ochrophyta","Visual",0,NA,NA,NA
"854","Dictyopteris polypodioides","NW03",0,"North Wales","Dictyopteris","Menai Bridge","Ochrophyta","Visual",0,NA,NA,NA
"855","Dictyopteris polypodioides","NW04",0,"North Wales","Dictyopteris","Porth Swtan","Ochrophyta","Visual",0,NA,NA,NA
"856","Dictyopteris polypodioides","NW05",0,"North Wales","Dictyopteris","Rhosneigr","Ochrophyta","Visual",0,NA,NA,NA
"857","Dictyopteris polypodioides","NW06",0,"North Wales","Dictyopteris","Porth Oer","Ochrophyta","Visual",0,NA,NA,NA
"858","Dictyopteris polypodioides","SCH01",0,"Scotland","Dictyopteris","Scourie","Ochrophyta","Visual",0,NA,NA,NA
"859","Dictyopteris polypodioides","SCH02",0,"Scotland","Dictyopteris","Rispond","Ochrophyta","Visual",0,NA,NA,NA
"860","Dictyopteris polypodioides","SCH03",0,"Scotland","Dictyopteris","Skerray","Ochrophyta","Visual",0,NA,NA,NA
"861","Dictyopteris polypodioides","SCH04",0,"Scotland","Dictyopteris","Murkle Bay","Ochrophyta","Visual",0,NA,NA,NA
"862","Dictyopteris polypodioides","SCH05",0,"Scotland","Dictyopteris","Portskerra","Ochrophyta","Visual",0,NA,NA,NA
"863","Dictyopteris polypodioides","SCH07",0,"Scotland","Dictyopteris","Sannick","Ochrophyta","Visual",0,NA,NA,NA
"864","Dictyopteris polypodioides","SCH08",0,"Scotland","Dictyopteris","Wick","Ochrophyta","Visual",0,NA,NA,NA
"865","Dictyopteris polypodioides","SW01",0,"South Wales","Dictyopteris","Aberystwyth","Ochrophyta","Visual",0,NA,NA,NA
"866","Dictyopteris polypodioides","SW02",0,"South Wales","Dictyopteris","Neyland","Ochrophyta","Visual",0,NA,NA,NA
"867","Dictyopteris polypodioides","SW03",0,"South Wales","Dictyopteris","Broad Haven","Ochrophyta","Visual",0,NA,NA,NA
"868","Dictyopteris polypodioides","SW05",0,"South Wales","Dictyopteris","West Angle","Ochrophyta","Visual",0,NA,NA,NA
"869","Dictyopteris polypodioides","SW06",0,"South Wales","Dictyopteris","Monkstone Point","Ochrophyta","Visual",0,NA,NA,NA
"870","Dictyopteris polypodioides","SW07",0,"South Wales","Dictyopteris","Dale Jetty","Ochrophyta","Visual",0,NA,NA,NA
"871","Didemnum vexillum","CN01",0,"Southwest England","Didemnum","Lizard Point","Chordata","Visual",0,NA,NA,NA
"872","Didemnum vexillum","CN02",0,"Southwest England","Didemnum","Sennen Cove","Chordata","Visual",0,NA,NA,NA
"873","Didemnum vexillum","CN03",0,"Southwest England","Didemnum","Looe","Chordata","Visual",0,NA,NA,NA
"874","Didemnum vexillum","CN04",0,"Southwest England","Didemnum","St Ives","Chordata","Visual",0,NA,NA,NA
"875","Didemnum vexillum","CN05",0,"Southwest England","Didemnum","Trevone","Chordata","Visual",0,NA,NA,NA
"876","Didemnum vexillum","NE01",0,"Northeast England","Didemnum","Filey Brigg","Chordata","Visual",0,NA,NA,NA
"877","Didemnum vexillum","NE02",0,"Northeast England","Didemnum","Scalby Mills","Chordata","Visual",0,NA,NA,NA
"878","Didemnum vexillum","NE03",0,"Northeast England","Didemnum","Rumbling Kern","Chordata","Visual",0,NA,NA,NA
"879","Didemnum vexillum","NE04",0,"Northeast England","Didemnum","Newton Point","Chordata","Visual",0,NA,NA,NA
"880","Didemnum vexillum","NE05",0,"Northeast England","Didemnum","Castlehead Rocks","Chordata","Visual",0,NA,NA,NA
"881","Didemnum vexillum","NW01",0,"North Wales","Didemnum","Little Orme","Chordata","Visual",0,NA,NA,NA
"882","Didemnum vexillum","NW02",0,"North Wales","Didemnum","Great Orme East","Chordata","Visual",0,NA,NA,NA
"883","Didemnum vexillum","NW03",0,"North Wales","Didemnum","Menai Bridge","Chordata","Visual",0,NA,NA,NA
"884","Didemnum vexillum","NW04",0,"North Wales","Didemnum","Porth Swtan","Chordata","Visual",0,NA,NA,NA
"885","Didemnum vexillum","NW05",0,"North Wales","Didemnum","Rhosneigr","Chordata","Visual",0,NA,NA,NA
"886","Didemnum vexillum","NW06",0,"North Wales","Didemnum","Porth Oer","Chordata","Visual",0,NA,NA,NA
"887","Didemnum vexillum","SCH01",0,"Scotland","Didemnum","Scourie","Chordata","Visual",0,NA,NA,NA
"888","Didemnum vexillum","SCH02",0,"Scotland","Didemnum","Rispond","Chordata","Visual",0,NA,NA,NA
"889","Didemnum vexillum","SCH03",0,"Scotland","Didemnum","Skerray","Chordata","Visual",0,NA,NA,NA
"890","Didemnum vexillum","SCH04",0,"Scotland","Didemnum","Murkle Bay","Chordata","Visual",0,NA,NA,NA
"891","Didemnum vexillum","SCH05",0,"Scotland","Didemnum","Portskerra","Chordata","Visual",0,NA,NA,NA
"892","Didemnum vexillum","SCH07",0,"Scotland","Didemnum","Sannick","Chordata","Visual",0,NA,NA,NA
"893","Didemnum vexillum","SCH08",0,"Scotland","Didemnum","Wick","Chordata","Visual",0,NA,NA,NA
"894","Didemnum vexillum","SW01",0,"South Wales","Didemnum","Aberystwyth","Chordata","Visual",0,NA,NA,NA
"895","Didemnum vexillum","SW02",0,"South Wales","Didemnum","Neyland","Chordata","Visual",0,NA,NA,NA
"896","Didemnum vexillum","SW03",0,"South Wales","Didemnum","Broad Haven","Chordata","Visual",0,NA,NA,NA
"897","Didemnum vexillum","SW05",0,"South Wales","Didemnum","West Angle","Chordata","Visual",0,NA,NA,NA
"898","Didemnum vexillum","SW06",0,"South Wales","Didemnum","Monkstone Point","Chordata","Visual",0,NA,NA,NA
"899","Didemnum vexillum","SW07",0,"South Wales","Didemnum","Dale Jetty","Chordata","Visual",0,NA,NA,NA
"900","Ericaria selaginoides","CN01",5.044394119,"Southwest England","Ericaria","Lizard Point","Ochrophyta","Visual",1,NA,NA,NA
"901","Ericaria selaginoides","CN02",0,"Southwest England","Ericaria","Sennen Cove","Ochrophyta","Visual",0,NA,NA,NA
"902","Ericaria selaginoides","CN03",0,"Southwest England","Ericaria","Looe","Ochrophyta","Visual",0,NA,NA,NA
"903","Ericaria selaginoides","CN04",0,"Southwest England","Ericaria","St Ives","Ochrophyta","Visual",0,NA,NA,NA
"904","Ericaria selaginoides","CN05",5.044394119,"Southwest England","Ericaria","Trevone","Ochrophyta","Visual",1,NA,NA,NA
"905","Ericaria selaginoides","NE01",0,"Northeast England","Ericaria","Filey Brigg","Ochrophyta","Visual",0,NA,NA,NA
"906","Ericaria selaginoides","NE02",0,"Northeast England","Ericaria","Scalby Mills","Ochrophyta","Visual",0,NA,NA,NA
"907","Ericaria selaginoides","NE03",0,"Northeast England","Ericaria","Rumbling Kern","Ochrophyta","Visual",0,NA,NA,NA
"908","Ericaria selaginoides","NE04",0,"Northeast England","Ericaria","Newton Point","Ochrophyta","Visual",0,NA,NA,NA
"909","Ericaria selaginoides","NE05",0,"Northeast England","Ericaria","Castlehead Rocks","Ochrophyta","Visual",0,NA,NA,NA
"910","Ericaria selaginoides","NW01",0,"North Wales","Ericaria","Little Orme","Ochrophyta","Visual",0,NA,NA,NA
"911","Ericaria selaginoides","NW02",0,"North Wales","Ericaria","Great Orme East","Ochrophyta","Visual",0,NA,NA,NA
"912","Ericaria selaginoides","NW03",0,"North Wales","Ericaria","Menai Bridge","Ochrophyta","Visual",0,NA,NA,NA
"913","Ericaria selaginoides","NW04",0,"North Wales","Ericaria","Porth Swtan","Ochrophyta","Visual",0,NA,NA,NA
"914","Ericaria selaginoides","NW05",0,"North Wales","Ericaria","Rhosneigr","Ochrophyta","Visual",0,NA,NA,NA
